// Grasscutter 3.3.54 GM Handbook
// Created 2023/01/24 10:05:08


// Commands
       account : 创建或删除账号
      announce : 向所有在线玩家发送公告，或者管理服务器的公告
         clear : 从你的背包中删除所有未装备且已解锁的物品，包括稀有物品
          coop : 强制传送指定玩家到他人的世界。如果没有指定玩家，则会使你进入多人游戏状态
         daily : This value does not exist. Please report this to the Discord: commands.daily.description
          enka : 🇺🇸Copy your character data from official server to private server using Enka.Network service (data taken only from Showcase)
 enter_dungeon : 进入指定秘境
        entity : This value does not exist. Please report this to the Discord: commands.entity.description
         equip : 🇺🇸You can replace current character weapon with a weapon that cannot be used by current character due to different types of weapons.
          give : 向你或指定的玩家给予物品。比如可以给予全部武器，角色和/或材料，也可以给予自定义圣遗物
          heal : 治疗当前队伍的角色
          help : 发送帮助信息或显示指定命令的信息
       killall : 杀死所有怪物
      language : 显示或切换当前语言
          list : 查看所有玩家
    permission : 添加或移除指定玩家的权限
      position : 获取所在位置和旋转信息
         quest : 添加或完成任务
        reload : 重载配置文件和数据
        remote : 🇺🇸Use this to access commands from web
    resetConst : 重置当前角色的命之座，执行命令后需重新登录以生效
resetShopLimit : 重置指定玩家的商店刷新时间
      sendMail : 向指定用户发送邮件。此命令的用法会根据撰写阶段而改变
   sendMessage : 向玩家以服务器的身份发送消息。如果没有指定目标，则向服务器的全部玩家发送
      setConst : 为当前活跃角色设置命座等级
setFetterLevel : 设置当前角色的好感度等级
       setProp : 设置账号的状态。比如可以通过此命令启用 godmode，也可以解锁深渊或更改纪行等级
                    可更改的状态列表：godmode(上帝模式)|nostamina(无限体力)|unlimitedenergy(无限能量)|abyss(深渊)|worldlevel(世界等级)|bplevel(纪行等级)
                    查看 PlayerProperty enum 以获得其他数值，格式为 PROP_MAX_SPRING_VOLUME -> max_spring_volume
      setStats : 设置当前角色的属性
                    可更改的属性列表：hp(生命值)|maxhp(最大生命值)|def(防御力)|atk(攻击力)|em(元素精通)|er(元素充能效率)|crate(暴击率)|cdmg(暴击伤害)|cdr(冷却缩减)|heal(治疗加成)|heali(受治疗加成)|shield(护盾强效)|defi(无视防御)
                    元素增伤：epyro(火)|ecryo(冰)|ehydro(水)|egeo(岩)|edendro(草)|eelectro(雷)|ephys(物理)
                    元素抗性：respyro(火)|rescryo(冰)|reshydro(水)|resgeo(岩)|resdendro(草)|reselectro(雷)|resphys(物理)
         spawn : 在你附近生成实体
          stop : 停止服务器
        talent : 设置当前角色的天赋等级
          team : 手动修改你的队伍
      teleport : 改变指定玩家的位置
   teleportAll : 将你世界中的所有玩家传送到你所在的位置
       weather : 更改天气ID和气候类型。
                    天气ID可以在 ./Resources/ExcelBinOutput/WeatherExcelConfigData.json 中找到。
                    气候类型：sunny(晴天), cloudy(多云), rain(雨), thunderstorm(雷雨), snow(雪), mist(雾)
2004707 : 冒险就要步步为营 - 与杜兰对话
2004708 : 冒险就要步步为营 - (test)防止进度被重置$HIDDEN
2004801 : 鸽子、鸭子、小孩子 - 与提米对话
2004802 : 鸽子、鸭子、小孩子 - 寻找并持有三份小麦
2004803 : 鸽子、鸭子、小孩子 - 将小麦交给提米
2004804 : 鸽子、鸭子、小孩子 - 去湖边播撒小麦
2004805 : 鸽子、鸭子、小孩子 - 与提米对话
2004806 : 鸽子、鸭子、小孩子 - 与生气的提米对话
2004901 : 蒙德酒客 - 与宁禄对话
2004902 : 蒙德酒客 - 找到优律小姐
2004903 : 蒙德酒客 - 找到日落果
2004904 : 蒙德酒客 - 交付日落果
2004905 : 蒙德酒客 - 向宁禄回报
2005001 : 艾琳，未来的骑士—— - 前往询问艾琳
2005002 : 艾琳，未来的骑士—— - 在2秒内摧毁所有木桩
2005003 : 艾琳，未来的骑士—— - 返回对话艾琳
2005101 : 蒙德城的酒 - 与查尔斯对话
2005102 : 蒙德城的酒 - 向宁禄询问酒豪的信息
2005103 : 蒙德城的酒 - (test)酒豪昆恩的当前位置$HIDDEN
2005104 : 蒙德城的酒 - (test)酒豪玛格丽特的当前位置$HIDDEN
2005105 : 蒙德城的酒 - (test)酒豪杜拉夫的当前位置$HIDDEN
2005106 : 蒙德城的酒 - (test)酒豪杰克的当前位置$HIDDEN
2005107 : 蒙德城的酒 - 帮查尔斯收集信息进度$HIDDEN
2005108 : 蒙德城的酒 - (test)给查尔斯回报信息$HIDDEN
2005109 : 蒙德城的酒 - (test)给查尔斯回报信息$HIDDEN
2005110 : 蒙德城的酒 - (test)给查尔斯回报信息$HIDDEN
2005111 : 蒙德城的酒 - (test)给查尔斯回报信息$HIDDEN
2005112 : 蒙德城的酒 - (test)给查尔斯回报信息$HIDDEN
2005113 : 蒙德城的酒 - (test)给查尔斯回报信息$HIDDEN
2005114 : 蒙德城的酒 - (test)给查尔斯回报信息$HIDDEN
2005115 : 蒙德城的酒 - (test)给查尔斯回报信息$HIDDEN
2005118 : 蒙德城的酒 - 向一位酒豪询问特色酒品
2005120 : 蒙德城的酒 - 与查尔斯对话，准备开始调酒
2005124 : 蒙德城的酒 - 将调酒材料交给查尔斯
2005125 : 蒙德城的酒 - 与查尔斯对话
2005137 : 蒙德城的酒 - 与查尔斯对话完成调酒
2005138 : 蒙德城的酒 - (test)加入材料$HIDDEN
2005139 : 蒙德城的酒 - (test)摇晃$HIDDEN
2005140 : 蒙德城的酒 - (test)搅拌$HIDDEN
2005141 : 蒙德城的酒 - (test)静置$HIDDEN
2005142 : 蒙德城的酒 - (test)静置$HIDDEN
2005143 : 蒙德城的酒 - (test)是否加料$HIDDEN
2005144 : 蒙德城的酒 - 调制酒品$HIDDEN
2005145 : 蒙德城的酒 - (test)加入材料$HIDDEN
2005146 : 蒙德城的酒 - (test)摇晃$HIDDEN
2005147 : 蒙德城的酒 - (test)搅拌$HIDDEN
2005148 : 蒙德城的酒 - (test)静置$HIDDEN
2005149 : 蒙德城的酒 - 先询问查尔斯对酒的意见
2005150 : 蒙德城的酒 - (test)酒已经调好，快去给酒豪喝吧！$HIDDEN
2005151 : 蒙德城的酒 - 将调好的酒给昆恩尝试
2005152 : 蒙德城的酒 - 将调好的酒给玛格丽特尝试
2005153 : 蒙德城的酒 - 将调好的酒给杜拉夫尝试
2005154 : 蒙德城的酒 - 将调好的酒给杰克尝试
2005155 : 蒙德城的酒 - (test)酒已经调好，快去给酒豪喝吧！
2005156 : 蒙德城的酒 - (test)酒已经调好，快去给酒豪喝吧！
2005157 : 蒙德城的酒 - (test)酒已经调好，快去给酒豪喝吧！
2005158 : 蒙德城的酒 - 与查尔斯对话
2005159 : 蒙德城的酒 - (test)酒已经调好，快去给酒豪喝吧！
2005160 : 蒙德城的酒 - (test)$HIDDEN
2005161 : 蒙德城的酒 - (test)$HIDDEN
2005163 : 蒙德城的酒 - (test)客户端数据验证$HIDDEN
2005164 : 蒙德城的酒 - (test)本环完成$HIDDEN
2005165 : 蒙德城的酒 - (test)执行回滚$HIDDEN
2005166 : 蒙德城的酒 - (test)去找昆恩、玛格丽特、杜拉夫、杰克中的一名酒豪了解调酒信息$HIDDEN
2005170 : 蒙德城的酒 - (test)酒豪的评价：好！$HIDDEN
2005171 : 蒙德城的酒 - (test)酒豪的评价：中！$HIDDEN
2005172 : 蒙德城的酒 - (test)酒豪的评价：差！$HIDDEN
2005173 : 蒙德城的酒 - (test)酒豪的评价：恐怖！$HIDDEN
2005174 : 蒙德城的酒 - (test)酒豪的评价：意外的好！$HIDDEN
2005175 : 蒙德城的酒 - (test)酒豪的评价：好！$HIDDEN
2005176 : 蒙德城的酒 - (test)酒豪的评价：中！$HIDDEN
2005177 : 蒙德城的酒 - (test)酒豪的评价：差！$HIDDEN
2005178 : 蒙德城的酒 - (test)酒豪的评价：恐怖！$HIDDEN
2005179 : 蒙德城的酒 - (test)酒豪的评价：意外的好！$HIDDEN
2005180 : 蒙德城的酒 - (test)酒豪的评价：好！$HIDDEN
2005181 : 蒙德城的酒 - (test)酒豪的评价：中！$HIDDEN
2005182 : 蒙德城的酒 - (test)酒豪的评价：差！$HIDDEN
2005183 : 蒙德城的酒 - (test)酒豪的评价：恐怖！$HIDDEN
2005184 : 蒙德城的酒 - (test)酒豪的评价：意外的好！$HIDDEN
2005185 : 蒙德城的酒 - (test)酒豪的评价：好！$HIDDEN
2005186 : 蒙德城的酒 - (test)酒豪的评价：中！$HIDDEN
2005187 : 蒙德城的酒 - (test)酒豪的评价：差！$HIDDEN
2005188 : 蒙德城的酒 - (test)酒豪的评价：恐怖！$HIDDEN
2005189 : 蒙德城的酒 - (test)酒豪的评价：意外的好！$HIDDEN
2005201 : 冒险家，安娜！ - 与安娜对话
2005202 : 冒险家，安娜！ - 与安娜一同完成冒险家协会的委托
2005203 : 冒险家，安娜！ - 与安娜一同完成冒险家协会的委托
2005204 : 冒险家，安娜！ - 与安娜对话
2005301 : 艾琳，未来的骑士—— - 前往询问艾琳
2005302 : 艾琳，未来的骑士—— - 在2秒内摧毁所有木桩
2005303 : 艾琳，未来的骑士—— - 返回对话艾琳
2005401 : 无人注意的盖伊 - 与盖伊对话
2005402 : 无人注意的盖伊 - (test)收集「牢固的箭簇」$HIDDEN
2005403 : 无人注意的盖伊 - (test)收集「破损的面具」$HIDDEN
2005404 : 无人注意的盖伊 - (test)收集「史莱姆凝液」$HIDDEN
2005405 : 无人注意的盖伊 - (test)收集「导能绘卷」$HIDDEN
2005406 : 无人注意的盖伊 - (test)收集「沉重号角」$HIDDEN
2005407 : 无人注意的盖伊 - 收集1个「牢固的箭簇」
2005408 : 无人注意的盖伊 - 收集1个「破损的面具」
2005409 : 无人注意的盖伊 - 收集1个「史莱姆凝液」
2005410 : 无人注意的盖伊 - 收集1个「导能绘卷」
2005411 : 无人注意的盖伊 - 收集1个「沉重号角」
2005412 : 无人注意的盖伊 - 将战利品和信交给特纳
2005413 : 无人注意的盖伊 - 将战利品和信交给特纳
2005414 : 无人注意的盖伊 - 将战利品和信交给特纳
2005415 : 无人注意的盖伊 - 将战利品和信交给特纳
2005416 : 无人注意的盖伊 - 将战利品和信交给特纳
2005417 : 无人注意的盖伊 - (test)询问盖伊$HIDDEN
2005801 : 诺拉快跑！ - 与诺拉对话
2005802 : 诺拉快跑！ - 与诺拉对话
2005803 : 诺拉快跑！ - 到达目标
2005804 : 诺拉快跑！ - 与诺拉对话
2005805 : 诺拉快跑！ - 与诺拉对话
2005808 : 诺拉快跑！ - (test)$HIDDEN
2005809 : 诺拉快跑！ - (test)$HIDDEN
2005810 : 诺拉快跑！ - (test)$HIDDEN
2005811 : 诺拉快跑！ - (test)$HIDDEN
2005812 : 诺拉快跑！ - (test)$HIDDEN
2005813 : 诺拉快跑！ - (test)$HIDDEN
2005901 : 宝物…来者不拒！ - 与玛乔丽对话
2005902 : 宝物…来者不拒！ - 与玛乔丽对话
2005903 : 宝物…来者不拒！ - (test)$HIDDEN
2005904 : 宝物…来者不拒！ - (test)等待玛乔丽的生意成功…$HIDDEN
2005905 : 宝物…来者不拒！ - (test)$HIDDEN
2005906 : 宝物…来者不拒！ - (test)$HIDDEN
2005907 : 宝物…来者不拒！ - (test)$HIDDEN
2005908 : 宝物…来者不拒！ - (test)$HIDDEN
2005909 : 宝物…来者不拒！ - 向玛乔丽小姐领取报酬
2005910 : 宝物…来者不拒！ - (test)$HIDDEN
2005920 : 宝物…来者不拒！ - 向玛乔丽交付丘丘人有关的战利品
2005930 : 宝物…来者不拒！ - (test)$HIDDEN
2005950 : 宝物…来者不拒！ - (test)$HIDDEN
2005970 : 宝物…来者不拒！ - (test)$HIDDEN
2005990 : 宝物…来者不拒！ - (test)$HIDDEN
2005999 : 宝物…来者不拒！ - (test)$HIDDEN
2006001 : 父亲能做的事 - 与特纳对话
2006002 : 父亲能做的事 - 收集甜甜花
2006004 : 父亲能做的事 - (test)$HIDDEN
2006005 : 父亲能做的事 - (test)$HIDDEN
2006006 : 父亲能做的事 - (test)$HIDDEN
2006008 : 父亲能做的事 - 找吉丽安娜配药
2006009 : 父亲能做的事 - (test)$HIDDEN
2006010 : 父亲能做的事 - 向特纳回报
2006101 : 鸽子习惯一去不回 - 与杜拉夫对话
2006102 : 鸽子习惯一去不回 - 去树林里找到鸽子群
2006103 : 鸽子习惯一去不回 - (test)$HIDDEN
2006104 : 鸽子习惯一去不回 - (test)$HIDDEN
2006105 : 鸽子习惯一去不回 - (test)$HIDDEN
2006106 : 鸽子习惯一去不回 - 赶走鸽子
2006107 : 鸽子习惯一去不回 - 赶走鸽子
2006108 : 鸽子习惯一去不回 - 赶走鸽子
2006109 : 鸽子习惯一去不回 - 向杜拉夫回报
2006110 : 鸽子习惯一去不回 - 赶走鸽子
2006111 : 鸽子习惯一去不回 - 调查前方
2006112 : 鸽子习惯一去不回 - (test)$HIDDEN
2006113 : 鸽子习惯一去不回 - (test)$HIDDEN
2006114 : 鸽子习惯一去不回 - 消灭所有丘丘人
2006115 : 鸽子习惯一去不回 - (test)$HIDDEN
2006116 : 鸽子习惯一去不回 - 向杜拉夫回报
2006117 : 鸽子习惯一去不回 - 向杜拉夫回报
2006118 : 鸽子习惯一去不回 - 把信件送给莎拉
2006119 : 鸽子习惯一去不回 - 向杜拉夫回报
2006120 : 鸽子习惯一去不回 - (test)$HIDDEN
2006201 : 「冒险家」的能力极限 - 与赫尔曼对话
2006202 : 「冒险家」的能力极限 - 清剿魔物营地
2006203 : 「冒险家」的能力极限 - 取得训练用木桩
2006204 : 「冒险家」的能力极限 - 与赫尔曼对话
2006205 : 「冒险家」的能力极限 - (test)保证木桩存活$HIDDEN
2006206 : 「冒险家」的能力极限 - 捡起训练用木桩材料
2006207 : 「冒险家」的能力极限 - 与赫尔曼对话
2006301 : 全蒙德最好的听众 - 与杰克对话
2006302 : 全蒙德最好的听众 - 根据杰克的描述找到怪物
2006303 : 全蒙德最好的听众 - 消灭怪物
2006304 : 全蒙德最好的听众 - 根据杰克的描述找到怪物
2006305 : 全蒙德最好的听众 - 消灭怪物
2006306 : 全蒙德最好的听众 - 根据杰克的描述找到怪物
2006307 : 全蒙德最好的听众 - 消灭怪物
2006308 : 全蒙德最好的听众 - 与杰克对话
2006309 : 全蒙德最好的听众 - 与杰克对话
2006310 : 全蒙德最好的听众 - 与杰克对话
2006401 : 「冒险家」的能力极限$HIDDEN - (test)对话生气的艾琳1$HIDDEN
2006402 : 「冒险家」的能力极限$HIDDEN - (test)对话生气的艾琳2$HIDDEN
2006501 : 艾琳，未来的骑士—— - 与艾琳对话
2006502 : 艾琳，未来的骑士—— - 在2秒内摧毁所有木桩
2006503 : 艾琳，未来的骑士—— - 与艾琳对话
2006601 : 艾琳，未来的骑士—— - 与艾琳对话
2006602 : 艾琳，未来的骑士—— - 在2秒内摧毁所有木桩
2006603 : 艾琳，未来的骑士—— - 与艾琳对话
2006701 : 冒险家测验·起飞方式 - 与安娜对话
2006702 : 冒险家测验·起飞方式 - 为安娜演示操纵风之翼的方法
2006703 : 冒险家测验·起飞方式 - 为安娜演示操纵风之翼的方法
2006704 : 冒险家测验·起飞方式 - 与安娜对话
2006705 : 冒险家测验·起飞方式 - [N/A] 3038611980
2006706 : 冒险家测验·起飞方式 - [N/A] 2412763788
2006801 : 提米，对不起！ - 与葛瑞丝对话
2006802 : 提米，对不起！ - 将3个慕风蘑菇带给葛瑞丝
2006803 : 提米，对不起！ - 与提米对话
2006804 : 提米，对不起！ - 等待葛瑞丝制作蒙德土豆饼$HIDDEN
2006901 : 趁鲜花气息逗留 - 与芙萝拉对话
2006902 : 趁鲜花气息逗留 - 前往雪山的七天神像附近放置包裹
2006903 : 趁鲜花气息逗留 - 打倒所有魔物
2006904 : 趁鲜花气息逗留 - 在山洞附近放置包裹
2006905 : 趁鲜花气息逗留 - 向芙萝拉回报
2006906 : 趁鲜花气息逗留 - （隐藏）检测是否打破雪堆$HIDDEN
2006907 : 趁鲜花气息逗留 - 前往雪山，在水域放置包裹
2006908 : 趁鲜花气息逗留 - 前往雪山中的洞窟放置包裹
2006909 : 趁鲜花气息逗留 - 向芙萝拉道歉
2006912 : 趁鲜花气息逗留 - （隐藏)开车_检查玩家到达神像附近$HIDDEN
2007001 : 愿鲜花气息逗留 - 回收洞窟附近的包裹
2007003 : 愿鲜花气息逗留 - 击败盗宝团
2007004 : 愿鲜花气息逗留 - 将回收的包裹交给芙萝拉
2007006 : 愿鲜花气息逗留 - 循着踪迹寻找包裹
2007007 : 愿鲜花气息逗留 - 向芙萝拉道歉
2007008 : 愿鲜花气息逗留 - 前往雪山回收包裹
2007009 : 愿鲜花气息逗留 - 回收雪山中七天神像附近的包裹
2007010 : 愿鲜花气息逗留 - 回收雪山中水域边的包裹
2007011 : 愿鲜花气息逗留 - 击败出现的魔物
2007012 : 愿鲜花气息逗留 - （隐藏）检测玩家是否有破坏雪堆$HIDDEN
2007013 : 愿鲜花气息逗留 - （废弃）到达开车$HIDDEN
2007014 : 愿鲜花气息逗留 - 将回收的包裹交给芙萝拉
2007015 : 愿鲜花气息逗留 - 与芙萝拉对话
2007101 : 愿鲜花气息逗留 - 前往雪山回收包裹
2007102 : 愿鲜花气息逗留 - 回收雪山中七天神像附近的包裹
2007103 : 愿鲜花气息逗留 - 回收雪山中七天神像附近的包裹
2007104 : 愿鲜花气息逗留 - 回收雪山中水域边的包裹
2007105 : 愿鲜花气息逗留 - 击败出现的魔物
2007106 : 愿鲜花气息逗留 - 回收洞窟附近的包裹
2007107 : 愿鲜花气息逗留 - 将回收的花交给芙萝拉
2007108 : 愿鲜花气息逗留 - （隐藏）检测玩家是否有破坏雪堆$HIDDEN
2007109 : 愿鲜花气息逗留 - 向芙萝拉道歉
2007110 : 愿鲜花气息逗留 - （废弃）到达开车$HIDDEN
2007111 : 愿鲜花气息逗留 - 将回收的花交给芙萝拉
2007112 : 愿鲜花气息逗留 - 与芙萝拉对话
2007201 : 愿鲜花气息逗留 - 前往雪山回收包裹
2007202 : 愿鲜花气息逗留 - 回收雪山中七天神像附近的包裹
2007203 : 愿鲜花气息逗留 - 回收雪山中七天神像附近的包裹
2007204 : 愿鲜花气息逗留 - 回收雪山中水域边的包裹
2007205 : 愿鲜花气息逗留 - 回收洞窟附近的包裹
2007206 : 愿鲜花气息逗留 - 循着踪迹寻找包裹
2007207 : 愿鲜花气息逗留 - 击败盗宝团
2007208 : 愿鲜花气息逗留 - 将回收的包裹交给芙萝拉
2007209 : 愿鲜花气息逗留 - （隐藏）检测玩家是否有破坏雪堆$HIDDEN
2007210 : 愿鲜花气息逗留 - 向芙萝拉道歉
2007211 : 愿鲜花气息逗留 - （废弃）到达开车$HIDDEN
2007212 : 愿鲜花气息逗留 - 将回收的包裹交给芙萝拉
2007213 : 愿鲜花气息逗留 - 与芙萝拉对话
2007301 : 应急补给 - 与里瑟对话
2007302 : 应急补给 - 在第一个地点埋放食物补给
2007303 : 应急补给 - 在第三个地点埋放食物补给
2007304 : 应急补给 - 在第二个地点埋放食物补给
2007305 : 应急补给 - （废弃）（隐藏）任务回退保底$HIDDEN
2007306 : 应急补给 - 向里瑟回报
2007307 : 应急补给 - (隐藏）检测雪堆破坏，创建NPC$HIDDEN
2007308 : 应急补给 - （隐藏）回滚隔离$HIDDEN
2007309 : 应急补给 - （隐藏）区域检测开车$HIDDEN
2010001 : (test)扭蛋功能开启发蛋卷$HIDDEN - (test)冒险等级到达4级，完成随风而来的骑士（35403）$HIDDEN
2010100 : 追逐暗影 - (test)判断玩家回到大世界 把酒馆里得人搞出来$HIDDEN
2010101 : 追逐暗影 - 进入愚人众的藏身地
2010102 : 追逐暗影 - 盘问守卫以获得线索
2010103 : 追逐暗影 - 盘问守卫以获得线索
2010104 : 追逐暗影 - (test)踩中1号触发器$HIDDEN
2010105 : 追逐暗影 - (test)与1号房NPC对话$HIDDEN
2010106 : 追逐暗影 - (test)对NPC威胁$HIDDEN
2010107 : 追逐暗影 - (test)对NPC贿赂$HIDDEN
2010108 : 追逐暗影 - (test)对NPC宣战$HIDDEN
2010109 : 追逐暗影 - (test)与NPC交涉成功-返回$HIDDEN
2010110 : 追逐暗影 - (test)与NPC交涉失败-返回$HIDDEN
2010111 : 追逐暗影 - (test)与NPC交涉破裂-战斗前触发$HIDDEN
2010112 : 追逐暗影 - (test)与NPC交涉失败-战斗环$HIDDEN
2010113 : 追逐暗影 - (test)一号房间-完成标记任务$HIDDEN
2010114 : 追逐暗影 - (test)踩中2号触发器$HIDDEN
2010115 : 追逐暗影 - (test)与2号房NPC对话$HIDDEN
2010116 : 追逐暗影 - (test)对NPC2威胁$HIDDEN
2010117 : 追逐暗影 - (test)对NPC2贿赂$HIDDEN
2010118 : 追逐暗影 - (test)对NPC2宣战$HIDDEN
2010119 : 追逐暗影 - (test)与NPC2交涉成功-返回$HIDDEN
2010120 : 追逐暗影 - (test)与NPC2交涉失败-返回$HIDDEN
2010121 : 追逐暗影 - (test)与NPC2交涉破裂-战斗前触发$HIDDEN
2010122 : 追逐暗影 - (test)与NPC2交涉失败-战斗环$HIDDEN
2010123 : 追逐暗影 - (test)2号房间-完成标记任务$HIDDEN
2010124 : 追逐暗影 - (test)踩中3号触发器$HIDDEN
2010125 : 追逐暗影 - (test)与3号房NPC对话$HIDDEN
2010126 : 追逐暗影 - (test)对NPC3威胁$HIDDEN
2010127 : 追逐暗影 - (test)对NPC3贿赂$HIDDEN
2010128 : 追逐暗影 - (test)对NPC3宣战$HIDDEN
2010129 : 追逐暗影 - (test)与NPC3交涉成功-返回$HIDDEN
2010130 : 追逐暗影 - (test)与NPC3交涉失败-返回$HIDDEN
2010131 : 追逐暗影 - (test)与NPC3交涉破裂-战斗前触发$HIDDEN
2010132 : 追逐暗影 - (test)与NPC3交涉失败-战斗环$HIDDEN
2010133 : 追逐暗影 - (test)3号房间-完成标记任务$HIDDEN
2010134 : 追逐暗影 - (test)踩中4号触发器$HIDDEN
2010135 : 追逐暗影 - (test)4号房间-战斗环&标记任务$HIDDEN
2010136 : 追逐暗影 - (test)踩中5号触发器$HIDDEN
2010137 : 追逐暗影 - (test)5号房间-战斗环&标记任务$HIDDEN
2010138 : 追逐暗影 - (test)踩中6号触发器$HIDDEN
2010139 : 追逐暗影 - (test)6号房间-战斗环&标记任务$HIDDEN
2010140 : 追逐暗影 - (test)进度记录-三次记录$HIDDEN
2010141 : 追逐暗影 - 深入愚人众藏身地寻找钥匙
2010142 : 追逐暗影 - 打开紧闭的大门
2010143 : 追逐暗影 - 进入存放圣物的地方
2010144 : 追逐暗影 - (test)来自关卡的开门回调-销毁钥匙$HIDDEN
2010145 : 追逐暗影 - (test)1号房间-交涉成功、获得钥匙任务标记$HIDDEN
2010146 : 追逐暗影 - (test)1号房间-战斗成功、获得钥匙任务标记$HIDDEN
2010147 : 追逐暗影 - (test)2号房间-交涉成功、获得钥匙任务标记$HIDDEN
2010148 : 追逐暗影 - (test)2号房间-战斗成功、获得钥匙任务标记$HIDDEN
2010149 : 追逐暗影 - (test)3号房间-交涉成功、获得钥匙任务标记$HIDDEN
2010150 : 追逐暗影 - (test)3号房间-战斗成功、获得钥匙任务标记$HIDDEN
2010151 : 追逐暗影 - 与派蒙对话
2010152 : 追逐暗影 - 取得天空之琴
2010153 : 追逐暗影 - (test)（好感+2）没错，都被我打倒了$HIDDEN
2010154 : 追逐暗影 - （(test)好感+1）他们突然有急事回至冬国$HIDDEN
2010155 : 追逐暗影 - (test)（好感+2）他也被我顺手解决了$HIDDEN
2010156 : 追逐暗影 - (test)（好感+1）别指望了，根本没见这个人$HIDDEN
2010157 : 追逐暗影 - (test)（好感+0）他在猫尾酒馆喝酒啊$HIDDEN
2010158 : 追逐暗影 - (test)（好感+2）事成之后，五十万摩拉？$HIDDEN
2010159 : 追逐暗影 - (test)（好感+1）我们会向蒙冬友爱协会引荐你。$HIDDEN
2010160 : 追逐暗影 - (test)（好感+0）这个苹果给你吃？$HIDDEN
2010201 : 一个男孩的去信 - 与杜拉夫对话
2010202 : 一个男孩的去信 - 与葛瑞丝对话
2010203 : 一个男孩的去信 - 与提米对话
2010204 : 一个男孩的去信 - 搜集三份蒲公英
2010205 : 一个男孩的去信 - 将蒲公英交给提米
2010206 : 一个男孩的去信 - 将提米的信交给杜拉夫
2010301 : 诗歌交流 - 与艾拉·马斯克对话
2010302 : 诗歌交流 - 接近丘丘人
2010303 : 诗歌交流 - 念诗给丘丘人听
2010304 : 诗歌交流 - 【隐藏】丘丘语赞美句子1$HIDDEN
2010305 : 诗歌交流 - 【隐藏】丘丘语赞美句子2$HIDDEN
2010306 : 诗歌交流 - 【隐藏】丘丘语赞美句子3$HIDDEN
2010307 : 诗歌交流 - 【隐藏】丘丘语辱骂句子1$HIDDEN
2010308 : 诗歌交流 - 【隐藏】丘丘语辱骂句子2$HIDDEN
2010309 : 诗歌交流 - 【隐藏】让丘丘人高兴$HIDDEN
